주소,입력주소,경도,위도
자양동 227-252,서울시  자양동 227-252,127.068879,37.544011
자양동 622-8,서울시  자양동 622-8,127.072309,37.549408
자양동 598-30,서울시  자양동 598-30,127.072583,37.555628
자양동 610-49,서울시  자양동 610-49,127.074995,37.55825
자양동 771-32,서울시  자양동 771-32,127.076813,37.554958
자양동 218-19,서울시  자양동 218-19,127.073995,37.554026
자양동 57-7,서울시  자양동 57-7,127.069513,37.54944
자양동 621-56,서울시  자양동 621-56,127.077196,37.556925
자양동 610-37,서울시  자양동 610-37,127.071216,37.552679
자양동 631-10,서울시  자양동 631-10,127.075304,37.555234
자양동 232-18,서울시  자양동 232-18,127.068309,37.548935
자양동 647-3,서울시  자양동 647-3,127.074727,37.555221
자양동 646,서울시  자양동 646,127.061909,37.619769
자양동 631-3,서울시  자양동 631-3,127.052289,37.622684
자양동 686-47,서울시  자양동 686-47,127.05335,37.623864
자양동 653-16,서울시  자양동 653-16,127.058164,37.620307
자양동 803-8,서울시  자양동 803-8,127.052747,37.623183
자양동 10-10,서울시  자양동 10-10,127.066281,37.616164
자양동 513-5,서울시  자양동 513-5,127.053597,37.623172
자양동 682-15,서울시  자양동 682-15,127.043218,37.632126
자양동 679-7,서울시  자양동 679-7,127.058043,37.620892
자양동 478-1,서울시  자양동 478-1,127.074956,37.624558
자양동 6-66,서울시  자양동 6-66,127.078484,37.619557
자양동 647-33,서울시  자양동 647-33,127.076444,37.620551
자양동 660-9,서울시  자양동 660-9,127.073174,37.621147
자양동 665-7,서울시  자양동 665-7,127.081923,37.620873
자양동 678-6,서울시  자양동 678-6,127.081686,37.621673
자양동 769-16,서울시  자양동 769-16,127.072863,37.618802
자양동 666-7,서울시  자양동 666-7,127.071239,37.626457
자양동 51-35,서울시  자양동 51-35,127.077095,37.625575
화양동 102-1,서울시  화양동 102-1,127.078475,37.622098
화양동 15-79,서울시  화양동 15-79,127.08105,37.62183
화양동 75-2,서울시  화양동 75-2,127.072993,37.619316
화양동 17-44,서울시  화양동 17-44,127.082424,37.621543
화양동 19-39,서울시  화양동 19-39,127.078798,37.619785
화양동 31-33,서울시  화양동 31-33,127.071116,37.636322
화양동 94-6,서울시  화양동 94-6,127.074874,37.635712
화양동 31-64,서울시  화양동 31-64,127.078862,37.636608
화양동 101-1,서울시  화양동 101-1,127.069437,37.654636
화양동 16-56,서울시  화양동 16-56,127.054452,37.676303
화양동 12-48,서울시  화양동 12-48,127.070562,37.656221
화양동 15-29,서울시  화양동 15-29,127.068419,37.660845
화양동 46-16,서울시  화양동 46-16,127.085351,37.672051
화양동 46-20,서울시  화양동 46-20,127.068154,37.66214
화양동 34-35,서울시  화양동 34-35,127.051457,37.673811
군자동 367-13,서울시  군자동 367-13,127.078549,37.672061
군자동 142-3,서울시  군자동 142-3,127.066596,37.659821
군자동 466-10,서울시  군자동 466-10,127.084345,37.6718
군자동 45-31,서울시  군자동 45-31,127.069258,37.663527
군자동 150-17,서울시  군자동 150-17,127.067104,37.660879
군자동 352-7,서울시  군자동 352-7,127.070262,37.65484
군자동 471-11,서울시  군자동 471-11,127.050967,37.674032
군자동 123-1,서울시  군자동 123-1,127.052558,37.673738
군자동 48-19,서울시  군자동 48-19,127.069841,37.665911
군자동 355-22,서울시  군자동 355-22,127.051476,37.673234
군자동 60-72,서울시  군자동 60-72,127.078451,37.671727
월계동 429-25,서울시  월계동 429-25,127.083246,37.651455
월계동 534-154,서울시  월계동 534-154,127.081561,37.651154
월계동 534-86,서울시  월계동 534-86,127.082285,37.651249
월계동 465-33,서울시  월계동 465-33,127.08504,37.649325
월계동 534-119,서울시  월계동 534-119,127.08393,37.651163
월계동 37-5,서울시  월계동 37-5,127.083561,37.649827
월계동 534-105,서울시  월계동 534-105,127.14178,37.551754
월계동 907-7,서울시  월계동 907-7,127.154391,37.548439
월계동 400-8,서울시  월계동 400-8,127.142118,37.551891
공릉동 513-73,서울시  공릉동 513-73,127.141515,37.551175
공릉동 644-47,서울시  공릉동 644-47,127.163038,37.562557
공릉동 592-24,서울시  공릉동 592-24,127.167956,37.562033
공릉동 575-9,서울시  공릉동 575-9,127.163401,37.562514
공릉동 270-56,서울시  공릉동 270-56,127.153171,37.561225
공릉동 240-303,서울시  공릉동 240-303,127.15288,37.561944
공릉동 609-50,서울시  공릉동 609-50,127.155666,37.56081
공릉동 379-31,서울시  공릉동 379-31,127.169337,37.558988
공릉동 504-13,서울시  공릉동 504-13,127.172102,37.54951
공릉동 338-62,서울시  공릉동 338-62,127.169001,37.546461
공릉동 240-47,서울시  공릉동 240-47,127.171315,37.550036
공릉동 609-35,서울시  공릉동 609-35,127.16841,37.546655
공릉동 240-220,서울시  공릉동 240-220,127.145199,37.539776
공릉동 644-41,서울시  공릉동 644-41,127.14556,37.537905
하계동 281,서울시  하계동 281,127.146852,37.543618
하계동 72-6,서울시  하계동 72-6,127.138045,37.539977
하계동 67,서울시  하계동 67,127.143351,37.542025
상계동 320-8,서울시  상계동 320-8,127.147884,37.542436
상계동 1118-18,서울시  상계동 1118-18,127.144315,37.542825
상계동 387-154,서울시  상계동 387-154,127.145363,37.544265
상계동 389-229,서울시  상계동 389-229,127.14159,37.536723
상계동 71-69,서울시  상계동 71-69,127.142028,37.541952
상계동 442-14,서울시  상계동 442-14,127.145024,37.544217
상계동 1090-4,서울시  상계동 1090-4,127.145382,37.542571
상계동 111-211,서울시  상계동 111-211,127.145398,37.537228
상계동 404-16,서울시  상계동 404-16,127.138329,37.540916
상계동 71-60,서울시  상계동 71-60,127.141105,37.535611
상계동 164-8,서울시  상계동 164-8,127.138074,37.539391
상계동 407-16,서울시  상계동 407-16,127.144784,37.541458
상계동 193-33,서울시  상계동 193-33,127.144933,37.542243
상계동 1087-26,서울시  상계동 1087-26,127.139394,37.530895
상계동 1050-2,서울시  상계동 1050-2,127.140053,37.530638
상계동 136-2,서울시  상계동 136-2,127.138596,37.531466
상계동 1092-3,서울시  상계동 1092-3,127.139769,37.530745
상계동 111-223,서울시  상계동 111-223,127.141547,37.53165
중계동 107-24,서울시  중계동 107-24,127.13857,37.531736
중계동 107-49,서울시  중계동 107-49,127.138922,37.528666
중계동 107-40,서울시  중계동 107-40,127.140956,37.53087
중계동 75-46,서울시  중계동 75-46,127.146857,37.53531
중계동 110-14,서울시  중계동 110-14,127.136372,37.550588
중계동 90-38,서울시  중계동 90-38,127.139543,37.551386
명일동 312-199,서울시  명일동 312-199,127.134766,37.548594
명일동 99,서울시  명일동 99,127.133312,37.550025
명일동 312-213,서울시  명일동 312-213,127.137624,37.556922
명일동 322-28,서울시  명일동 322-28,127.13216,37.549818
고덕동 233-3,서울시  고덕동 233-3,127.131601,37.553166
고덕동 163-3,서울시  고덕동 163-3,127.130674,37.550159
고덕동 233-6,서울시  고덕동 233-6,127.135546,37.5526
고덕동 631-6,서울시  고덕동 631-6,127.132159,37.552873
고덕동 609,서울시  고덕동 609,127.138269,37.550971
고덕동 502-2,서울시  고덕동 502-2,127.130485,37.551797
고덕동 189-5,서울시  고덕동 189-5,127.12594,37.55043
상일동 274-3,서울시  상일동 274-3,127.130358,37.550048
상일동 332-3,서울시  상일동 332-3,127.132522,37.550812
상일동 213,서울시  상일동 213,127.137104,37.550945
상일동 333-6,서울시  상일동 333-6,127.133845,37.548911
길동 353-17,서울시  길동 353-17,127.130114,37.55347
길동 127-4,서울시  길동 127-4,127.135051,37.549362
길동 326-2,서울시  길동 326-2,127.127549,37.55219
길동 375-7,서울시  길동 375-7,127.132948,37.552122
길동 338-5,서울시  길동 338-5,127.137287,37.551739
길동 82-13,서울시  길동 82-13,127.134239,37.552095
길동 333-5,서울시  길동 333-5,127.133419,37.551575
길동 325-20,서울시  길동 325-20,127.13702,37.551323
길동 395-27,서울시  길동 395-27,127.128323,37.550826
길동 347-6,서울시  길동 347-6,127.133552,37.553748
길동 322-17,서울시  길동 322-17,127.136589,37.550427
길동 330-15,서울시  길동 330-15,127.130794,37.550502
길동 144,서울시  길동 144,127.134704,37.550062
길동 371-8,서울시  길동 371-8,127.131368,37.54983
길동 408-9,서울시  길동 408-9,127.135631,37.549177
길동 375-18,서울시  길동 375-18,127.131825,37.552375
길동 341-13,서울시  길동 341-13,127.137204,37.550134
길동 340-11,서울시  길동 340-11,127.133951,37.548606
둔촌동 483-8,서울시  둔촌동 483-8,127.136011,37.549558
둔촌동 470-5,서울시  둔촌동 470-5,127.132914,37.548211
둔촌동 486-15,서울시  둔촌동 486-15,127.128138,37.533651
둔촌동 470-30,서울시  둔촌동 470-30,127.127173,37.531049
둔촌동 455-4,서울시  둔촌동 455-4,127.125907,37.53577
둔촌동 486-12,서울시  둔촌동 486-12,127.130113,37.530187
둔촌동 511-1,서울시  둔촌동 511-1,127.125741,37.533543
둔촌동 469-24,서울시  둔촌동 469-24,127.135991,37.533672
둔촌동 605-5,서울시  둔촌동 605-5,127.131103,37.530708
암사동 478-78,서울시  암사동 478-78,127.130689,37.532237
암사동 421-32,서울시  암사동 421-32,127.131337,37.526151
암사동 489-94,서울시  암사동 489-94,127.130299,37.525873
암사동 484-44,서울시  암사동 484-44,127.133383,37.527301
암사동 449-10,서울시  암사동 449-10,127.127129,37.530904
암사동 491-75,서울시  암사동 491-75,127.133215,37.531057
암사동 470-2,서울시  암사동 470-2,127.124536,37.536922
암사동 495-44,서울시  암사동 495-44,127.134574,37.531932
암사동 474-1,서울시  암사동 474-1,127.1318,37.532101
암사동 470-34,서울시  암사동 470-34,127.132622,37.531404
암사동 433-129,서울시  암사동 433-129,127.125019,37.537205
암사동 498-22,서울시  암사동 498-22,127.13179,37.529001
암사동 511-16,서울시  암사동 511-16,127.125058,37.528041
암사동 495-104,서울시  암사동 495-104,127.131081,37.531636
암사동 492-8,서울시  암사동 492-8,127.126074,37.527292
암사동 475-56,서울시  암사동 475-56,127.132682,37.533071
암사동 489-14,서울시  암사동 489-14,127.124691,37.52657
암사동 466-9,서울시  암사동 466-9,127.127836,37.525638
암사동 486-66,서울시  암사동 486-66,127.124307,37.533271
암사동 503-4,서울시  암사동 503-4,127.130528,37.52664
암사동 472-14,서울시  암사동 472-14,127.124054,37.533675
암사동 433-80,서울시  암사동 433-80,127.122046,37.527289
암사동 473-12,서울시  암사동 473-12,127.131431,37.529764
암사동 479,서울시  암사동 479,127.12639,37.533169
암사동 475-36,서울시  암사동 475-36,127.135718,37.529868
암사동 501-7,서울시  암사동 501-7,127.135195,37.532009
암사동 458-34,서울시  암사동 458-34,127.130105,37.528025
암사동 478-75,서울시  암사동 478-75,127.12505,37.533628
암사동 494-20,서울시  암사동 494-20,127.134504,37.531094
암사동 485-5,서울시  암사동 485-5,127.131492,37.52644
암사동 491-1,서울시  암사동 491-1,127.133191,37.527209
암사동 487-5,서울시  암사동 487-5,127.132378,37.532015
암사동 470-26,서울시  암사동 470-26,127.132481,37.531863
암사동 476-29,서울시  암사동 476-29,127.129303,37.527848
암사동 489-16,서울시  암사동 489-16,127.132905,37.525576
암사동 487,서울시  암사동 487,127.124842,37.528139
암사동 490-34,서울시  암사동 490-34,127.13348,37.526752
성내동 224-7,서울시  성내동 224-7,127.135493,37.531659
성내동 521-1,서울시  성내동 521-1,127.133297,37.524903
성내동 37-77,서울시  성내동 37-77,127.133601,37.529934
성내동 518-11,서울시  성내동 518-11,127.135044,37.530359
성내동 285-28,서울시  성내동 285-28,127.123229,37.530659
성내동 245-31,서울시  성내동 245-31,127.129588,37.531553
성내동 516-6,서울시  성내동 516-6,127.120821,37.528533
성내동 503-1,서울시  성내동 503-1,127.1295,37.535283
성내동 436-35,서울시  성내동 436-35,127.134896,37.527573
성내동 435-33,서울시  성내동 435-33,127.131811,37.526235
성내동 427-81,서울시  성내동 427-81,127.132049,37.533085
성내동 521-2,서울시  성내동 521-2,127.12402,37.54719
성내동 405-6,서울시  성내동 405-6,127.129954,37.548802
성내동 46-17,서울시  성내동 46-17,127.139777,37.544855
성내동 386-14,서울시  성내동 386-14,127.132073,37.546628
성내동 501-16,서울시  성내동 501-16,127.12384,37.545161
성내동 407-31,서울시  성내동 407-31,127.121863,37.542948
성내동 47-1,서울시  성내동 47-1,127.121155,37.54352
성내동 420-5,서울시  성내동 420-5,127.137522,37.543181
성내동 561-1,서울시  성내동 561-1,127.139123,37.54859
성내동 502-8,서울시  성내동 502-8,127.125143,37.547955
성내동 564-3,서울시  성내동 564-3,127.142397,37.547262
성내동 384-19,서울시  성내동 384-19,127.134021,37.543561
성내동 461-1,서울시  성내동 461-1,127.121551,37.543495
성내동 466-2,서울시  성내동 466-2,127.129825,37.545287
성내동 127-28,서울시  성내동 127-28,127.137493,37.548623
성내동 434-39,서울시  성내동 434-39,127.129975,37.548919
성내동 127-6,서울시  성내동 127-6,127.137676,37.541551
성내동 459-1,서울시  성내동 459-1,127.141233,37.545217
성내동 420-19,서울시  성내동 420-19,127.122444,37.545466
성내동 285-13,서울시  성내동 285-13,127.13103,37.542845
성내동 413-5,서울시  성내동 413-5,127.140063,37.545569
성내동 386-44,서울시  성내동 386-44,127.134243,37.538048
성내동 421-19,서울시  성내동 421-19,127.124838,37.546944
성내동 130-5,서울시  성내동 130-5,127.135512,37.540778
성내동 405-42,서울시  성내동 405-42,127.137296,37.542179
성내동 433-20,서울시  성내동 433-20,127.136774,37.543274
성내동 427-83,서울시  성내동 427-83,127.138403,37.547242
성내동 407-10,서울시  성내동 407-10,127.13099,37.543376
성내동 407-17,서울시  성내동 407-17,127.131297,37.546199
성내동 544-12,서울시  성내동 544-12,127.128145,37.543734
성내동 438-30,서울시  성내동 438-30,127.142517,37.546713
성내동 560-8,서울시  성내동 560-8,127.132478,37.547739
성내동 430-16,서울시  성내동 430-16,127.142102,37.548323
성내동 388-8,서울시  성내동 388-8,127.129668,37.544186
성내동 438-40,서울시  성내동 438-40,127.12173,37.542668
성내동 410-42,서울시  성내동 410-42,127.135464,37.545923
성내동 411-14,서울시  성내동 411-14,127.134127,37.543138
성내동 538-3,서울시  성내동 538-3,127.133178,37.538175
성내동 511-11,서울시  성내동 511-11,127.132843,37.546525
성내동 454-17,서울시  성내동 454-17,127.132988,37.546743
성내동 150-2,서울시  성내동 150-2,127.121099,37.542483
성내동 428-14,서울시  성내동 428-14,127.134084,37.538092
성내동 432-5,서울시  성내동 432-5,127.133524,37.547395
성내동 500-22,서울시  성내동 500-22,127.122911,37.544253
천호동 321-5,서울시  천호동 321-5,127.123579,37.546196
천호동 289-19,서울시  천호동 289-19,127.143233,37.548403
천호동 40-37,서울시  천호동 40-37,127.138522,37.548711
